InventoryAction,Site,SellerSKU,Quantity,Price
Modify,Shopify,0144980,68,9.85
Modify,Shopify,0145045,277,35.50
Modify,Shopify,0145706,793,29.22
Modify,Shopify,0145961,60,30.08
Modify,Shopify,0146944,50,88.05
Modify,Shopify,0147066,219,16.50
Modify,Shopify,0147314,32,40.52
Modify,Shopify,0147645,13,38.64
Modify,Shopify,0148056,27,15.11
Modify,Shopify,0148189,391,71.64
Modify,Shopify,0148254,106,71.64
Modify,Shopify,0148361,43,36.88
Modify,Shopify,0148403,508,11.44
Modify,Shopify,0148536,83,14.42
Modify,Shopify,0148890,166,29.98
Modify,Shopify,0149047,13,24.49
Modify,Shopify,0149740,53,15.93
Modify,Shopify,0149849,183,4.51
Modify,Shopify,0151084,133,9.22
Modify,Shopify,0151472,735,5.88
Modify,Shopify,0152389,41,25.32
Modify,Shopify,0152488,36,25.32
Modify,Shopify,0152603,20,54.86
Modify,Shopify,0152660,308,9.81
Modify,Shopify,0153262,19,7.67
Modify,Shopify,0153288,57,8.87
Modify,Shopify,0154765,568,17.90
Modify,Shopify,0154914,98,29.19
Modify,Shopify,0154930,580,29.19
Modify,Shopify,0156067,1686,3.19
Modify,Shopify,0156075,973,3.19
Modify,Shopify,0156380,222,7.21
Modify,Shopify,0156901,13,30.13
Modify,Shopify,0157271,82,37.73
Modify,Shopify,0157370,571,28.16
Modify,Shopify,0157420,188,11.02
Modify,Shopify,0159400,60,20.69
Modify,Shopify,0159525,120,7.82
Modify,Shopify,0159814,19,10.31
Modify,Shopify,0160580,28,26.72
Modify,Shopify,0161596,725,28.21
Modify,Shopify,0161638,498,28.21
Modify,Shopify,0162065,34,29.19
Modify,Shopify,0162222,16,25.34
Modify,Shopify,0162776,0,17.79
Modify,Shopify,0163873,45,31.63
Modify,Shopify,0165001,1,31.61
Modify,Shopify,0165332,82,42.48
Modify,Shopify,0165381,23,15.49
Modify,Shopify,0100016,131,23.09
Modify,Shopify,0100099,87,17.83
Modify,Shopify,0100594,520,27.56
Modify,Shopify,0100867,185,13.83
Modify,Shopify,0101097,103,14.70
Modify,Shopify,0101113,57,95.49
Modify,Shopify,0101170,36,122.37
Modify,Shopify,0101196,8,20.99
Modify,Shopify,0101824,1043,26.10
Modify,Shopify,0101964,2,17.93
Modify,Shopify,0102152,296,33.82
Modify,Shopify,0102301,103,33.67
Modify,Shopify,0102319,38,31.87
Modify,Shopify,0102384,115,6.66
Modify,Shopify,0102863,25,8.90
Modify,Shopify,0102996,6,20.49
Modify,Shopify,0103127,37,15.29
Modify,Shopify,0103481,108,7.78
Modify,Shopify,0103820,60,46.55
Modify,Shopify,0103853,82,21.64
Modify,Shopify,0103861,52,7.78
Modify,Shopify,0104281,27,36.40
Modify,Shopify,0104398,512,3.86
Modify,Shopify,0104869,53,7.23
Modify,Shopify,0104885,151,7.22
Modify,Shopify,0104927,232,23.81
Modify,Shopify,0105387,276,13.89
Modify,Shopify,0105460,179,7.78
Modify,Shopify,0105619,718,34.56
Modify,Shopify,0105692,1283,34.56
Modify,Shopify,0105866,53,7.78
Modify,Shopify,0105965,21,7.26
Modify,Shopify,0105999,335,15.40
Modify,Shopify,0106013,84,13.84
Modify,Shopify,0106484,55,8.93
Modify,Shopify,0106583,61,7.24
Modify,Shopify,0106666,24,7.24
Modify,Shopify,0106898,18,31.11
Modify,Shopify,0106914,13,13.58
Modify,Shopify,0107094,472,9.21
Modify,Shopify,0107482,33,8.35
Modify,Shopify,0107680,69,7.78
Modify,Shopify,0107698,742,28.08
Modify,Shopify,0107722,539,17.72
Modify,Shopify,0107888,84,11.70
Modify,Shopify,0107896,171,4.14
Modify,Shopify,0108001,928,37.79
Modify,Shopify,0108118,537,2.52
Modify,Shopify,0108175,1211,13.08
Modify,Shopify,0108183,151,8.37
Modify,Shopify,0108233,925,13.08
Modify,Shopify,0108399,142,13.08
Modify,Shopify,0108688,65,15.56
Modify,Shopify,0108761,706,13.32
Modify,Shopify,0108795,299,21.65
Modify,Shopify,0108886,121,8.37
Modify,Shopify,0109280,170,8.34
Modify,Shopify,0109314,1214,5.15
Modify,Shopify,0110205,15,17.79
Modify,Shopify,0110312,53,17.79
Modify,Shopify,0110809,113,45.80
Modify,Shopify,0111823,138,31.30
Modify,Shopify,0111864,47,31.30
Modify,Shopify,0112540,107,38.29
Modify,Shopify,0114132,144,7.26
Modify,Shopify,0114199,814,6.55
Modify,Shopify,0114462,220,84.02
Modify,Shopify,0114843,20,22.38
Modify,Shopify,0115097,120,13.91
Modify,Shopify,0115196,6,15.41
Modify,Shopify,0115261,338,17.13
Modify,Shopify,0115543,74,5.20
Modify,Shopify,0115667,942,4.07
Modify,Shopify,0115956,366,5.47
Modify,Shopify,0115964,128,9.87
Modify,Shopify,0116061,41,130.95
Modify,Shopify,0116376,71,13.10
Modify,Shopify,0116392,182,31.14
Modify,Shopify,0116483,50,31.14
Modify,Shopify,0117507,160,9.98
Modify,Shopify,0117531,380,17.88
Modify,Shopify,0117747,804,28.16
Modify,Shopify,0117945,68,56.25
Modify,Shopify,0117994,75,8.02
Modify,Shopify,0118109,86,8.47
Modify,Shopify,0118463,1437,5.19
Modify,Shopify,0118661,112,7.56
Modify,Shopify,0118703,61,4.22
Modify,Shopify,0119990,29,21.86
Modify,Shopify,0120014,20,21.86
Modify,Shopify,0120071,216,27.00
Modify,Shopify,0121178,20,18.63
Modify,Shopify,0121491,0,28.54
Modify,Shopify,0121566,70,56.07
Modify,Shopify,0121657,68,26.54
Modify,Shopify,0122010,1799,16.66
Modify,Shopify,0122028,7,27.29
Modify,Shopify,0122093,180,18.63
Modify,Shopify,0122101,70,15.08
Modify,Shopify,0122655,234,21.88
Modify,Shopify,0122937,36,15.00
Modify,Shopify,0123299,97,6.66
Modify,Shopify,0123307,253,9.75
Modify,Shopify,0123380,52,7.78
Modify,Shopify,0123398,31,18.63
Modify,Shopify,0123513,114,6.10
Modify,Shopify,0123554,33,6.10
Modify,Shopify,0123596,63,7.22
Modify,Shopify,0123646,6,30.16
Modify,Shopify,0123661,11,30.16
Modify,Shopify,0123836,78,5.54
Modify,Shopify,0123935,43,5.82
Modify,Shopify,0124016,41,5.58
Modify,Shopify,0124024,174,25.97
Modify,Shopify,0124032,36,6.10
Modify,Shopify,0124081,109,6.10
Modify,Shopify,0124164,58,6.10
Modify,Shopify,0124271,33,7.22
Modify,Shopify,0124503,236,17.79
Modify,Shopify,0124727,52,25.97
Modify,Shopify,0124784,46,11.65
Modify,Shopify,0124818,86,6.66
Modify,Shopify,0124966,781,28.34
Modify,Shopify,0125369,192,28.34
Modify,Shopify,0125476,809,28.34
Modify,Shopify,0125989,25,18.63
Modify,Shopify,0126599,70,53.52
Modify,Shopify,0126789,857,7.89
Modify,Shopify,0126953,40,18.63
Modify,Shopify,0127209,560,24.80
Modify,Shopify,0127605,16,49.58
Modify,Shopify,0127811,145,24.68
Modify,Shopify,0127993,72,9.57
Modify,Shopify,0128801,84,61.14
Modify,Shopify,0128918,169,48.00
Modify,Shopify,0241810,110,40.90
Modify,Shopify,0242172,29,22.95
Modify,Shopify,0244079,6,4.02
Modify,Shopify,0244152,42,3.90
Modify,Shopify,0244665,692,3.86
Modify,Shopify,0246298,756,43.11
Modify,Shopify,0246637,74,22.96
Modify,Shopify,0246710,316,22.96
Modify,Shopify,0247072,326,56.42
Modify,Shopify,0248815,33,16.70
Modify,Shopify,0249136,23,4.46
Modify,Shopify,0249672,0,41.14
Modify,Shopify,0251645,394,3.86
Modify,Shopify,0251736,78,128.06
Modify,Shopify,0251835,232,100.87
Modify,Shopify,0252072,244,59.22
Modify,Shopify,0252155,66,70.65
Modify,Shopify,0252387,233,25.27
Modify,Shopify,0253187,960,9.09
Modify,Shopify,0253450,179,141.91
Modify,Shopify,0253922,49,92.38
Modify,Shopify,0254367,1137,34.20
Modify,Shopify,0255315,295,61.34
Modify,Shopify,0257451,125,6.55
Modify,Shopify,0258236,47,81.70
Modify,Shopify,0260919,41,18.46
Modify,Shopify,0261024,1672,12.56
Modify,Shopify,0261172,60,28.29
Modify,Shopify,0261966,593,4.70
Modify,Shopify,0261974,44,49.27
Modify,Shopify,0261982,111,49.27
Modify,Shopify,0262972,449,6.22
Modify,Shopify,0263871,264,16.95
Modify,Shopify,0265256,142,24.95
Modify,Shopify,0265355,101,15.30
Modify,Shopify,0265447,191,11.74
Modify,Shopify,0265512,206,10.03
Modify,Shopify,0265736,389,12.92
Modify,Shopify,0265835,269,28.21
Modify,Shopify,0266106,53,25.30
Modify,Shopify,0266254,426,11.39
Modify,Shopify,0266668,919,28.21
Modify,Shopify,0267443,155,5.93
Modify,Shopify,0268748,144,31.43
Modify,Shopify,0271379,41,4.66
Modify,Shopify,0273961,45,13.94
Modify,Shopify,0274662,40,40.11
Modify,Shopify,0274803,29,39.04
Modify,Shopify,0274936,25,44.62
Modify,Shopify,0275065,96,25.65
Modify,Shopify,0101063,113,16.41
Modify,Shopify,0101139,4,95.49
Modify,Shopify,0101287,119,36.76
Modify,Shopify,0101303,170,19.49
Modify,Shopify,0101352,104,28.38
Modify,Shopify,0101931,343,24.91
Modify,Shopify,0102848,82,20.49
Modify,Shopify,0103267,93,13.89
Modify,Shopify,0103366,62,7.22
Modify,Shopify,0103994,41,61.96
Modify,Shopify,0104463,23,7.82
Modify,Shopify,0104638,23,35.26
Modify,Shopify,0105262,28,8.38
Modify,Shopify,0105288,66,7.22
Modify,Shopify,0105627,543,34.56
Modify,Shopify,0106161,38,7.78
Modify,Shopify,0106336,291,39.73
Modify,Shopify,0106369,76,13.72
Modify,Shopify,0106823,170,11.08
Modify,Shopify,0107326,78,20.16
Modify,Shopify,0107656,24,28.37
Modify,Shopify,0107862,67,8.35
Modify,Shopify,0107920,213,37.79
Modify,Shopify,0108126,53,16.51
Modify,Shopify,0108290,578,13.08
Modify,Shopify,0108308,235,58.84
Modify,Shopify,0108340,393,13.08
Modify,Shopify,0108449,98,13.08
Modify,Shopify,0108506,219,12.63
Modify,Shopify,0108662,219,8.34
Modify,Shopify,0108910,16,18.35
Modify,Shopify,0109165,96,8.90
Modify,Shopify,0109264,62,10.02
Modify,Shopify,0110148,110,8.54
Modify,Shopify,0113779,48,34.11
Modify,Shopify,0115162,208,44.91
Modify,Shopify,0115584,627,7.65
Modify,Shopify,0115659,1683,4.07
Modify,Shopify,0115923,137,9.67
Modify,Shopify,0117952,51,8.02
Modify,Shopify,0118059,73,8.02
Modify,Shopify,0118364,187,7.21
Modify,Shopify,0118430,5,95.71
Modify,Shopify,0118828,3,102.43
Modify,Shopify,0119073,28,44.02
Modify,Shopify,0119479,128,32.41
Modify,Shopify,0120915,83,53.02
Modify,Shopify,0121632,85,18.63
Modify,Shopify,0122473,189,18.63
Modify,Shopify,0123349,12,7.22
Modify,Shopify,0123570,49,5.82
Modify,Shopify,0123588,78,6.10
Modify,Shopify,0123711,282,6.10
Modify,Shopify,0124230,34,11.08
Modify,Shopify,0124297,29,7.78
Modify,Shopify,0125245,425,18.63
Modify,Shopify,0125385,1037,19.23
Modify,Shopify,0126052,116,28.34
Modify,Shopify,0126342,25,37.37
Modify,Shopify,0127076,154,56.21
Modify,Shopify,0127126,285,56.21
Modify,Shopify,0127423,44,26.33
Modify,Shopify,0127431,714,10.26
Modify,Shopify,0128009,335,9.57
Modify,Shopify,0129338,1423,5.73
Modify,Shopify,0129486,1,6.87
Modify,Shopify,0129866,22,6.87
Modify,Shopify,0129957,78,17.78
Modify,Shopify,0130153,610,14.42
Modify,Shopify,0130187,52,6.87
Modify,Shopify,0130351,916,54.42
Modify,Shopify,0130989,81,8.84
Modify,Shopify,0131433,34,67.71
Modify,Shopify,0133389,67,29.59
Modify,Shopify,0133652,42,28.10
Modify,Shopify,0133678,39,28.10
Modify,Shopify,0134205,44,19.58
Modify,Shopify,0134320,248,17.53
Modify,Shopify,0134478,16,61.92
Modify,Shopify,0135160,7,40.54
Modify,Shopify,0135806,38,17.11
Modify,Shopify,0135970,33,22.06
Modify,Shopify,0135996,35,34.19
Modify,Shopify,0136853,969,5.43
Modify,Shopify,0137000,7,25.96
Modify,Shopify,0137067,135,8.86
Modify,Shopify,0137281,61,24.01
Modify,Shopify,0137364,59,24.01
Modify,Shopify,0137372,35,6.04
Modify,Shopify,0137422,47,24.01
Modify,Shopify,0138982,5,38.02
Modify,Shopify,0139998,1694,22.02
Modify,Shopify,0140889,741,24.84
Modify,Shopify,0140954,82,30.53
Modify,Shopify,0141044,32,31.71
Modify,Shopify,0141085,15,38.64
Modify,Shopify,0141093,24,38.64
Modify,Shopify,0141267,19,50.02
Modify,Shopify,0141754,87,11.07
Modify,Shopify,0142828,51,39.09
Modify,Shopify,0143024,157,17.07
Modify,Shopify,0143636,35,18.42
Modify,Shopify,0144204,58,14.84
Modify,Shopify,0144592,168,14.84
Modify,Shopify,0144782,158,16.66
Modify,Shopify,0144964,446,4.29
Modify,Shopify,0145516,13,73.10
Modify,Shopify,0146654,654,4.42
Modify,Shopify,0147546,38,58.62
Modify,Shopify,0147892,74,12.55
Modify,Shopify,0148221,336,71.64
Modify,Shopify,0148395,246,26.07
Modify,Shopify,0148445,78,46.55
Modify,Shopify,0149237,56,13.51
Modify,Shopify,0151613,452,54.07
Modify,Shopify,0155002,99,13.76
Modify,Shopify,0156174,56,14.25
Modify,Shopify,0157255,117,37.73
Modify,Shopify,0157305,102,14.35
Modify,Shopify,0157404,122,14.35
Modify,Shopify,0157941,294,50.24
Modify,Shopify,0158725,36,15.71
Modify,Shopify,0158931,84,17.90
Modify,Shopify,0163048,444,31.08
Modify,Shopify,0163097,80,8.62
Modify,Shopify,0164145,16,42.08
Modify,Shopify,0164459,12,22.30
Modify,Shopify,0164897,0,2.48
Modify,Shopify,0166686,274,5.88
Modify,Shopify,0167270,144,48.00
Modify,Shopify,0168435,200,9.46
Modify,Shopify,0170837,6816,3.99
Modify,Shopify,0171009,372,18.79
Modify,Shopify,0171793,96,21.79
Modify,Shopify,0172148,52,21.79
Modify,Shopify,0172213,5,58.14
Modify,Shopify,0172676,233,42.59
Modify,Shopify,0172890,71,7.88
Modify,Shopify,0173039,207,18.70
Modify,Shopify,0173153,198,19.50
Modify,Shopify,0173476,472,6.57
Modify,Shopify,0174094,356,24.52
Modify,Shopify,0174110,9,14.50
Modify,Shopify,0174490,185,7.26
Modify,Shopify,0174987,187,33.31
Modify,Shopify,0346429,24,4.79
Modify,Shopify,0346528,166,4.79
Modify,Shopify,0346668,24,4.79
Modify,Shopify,0346726,46,4.79
Modify,Shopify,0346767,25,4.79
Modify,Shopify,0347237,97,3.19
Modify,Shopify,0347989,69,40.12
Modify,Shopify,0348045,9,4.97
Modify,Shopify,0348078,223,7.88
Modify,Shopify,0348425,39,8.25
Modify,Shopify,0349274,541,7.16
Modify,Shopify,0349407,42,40.08
Modify,Shopify,0350942,314,72.96
Modify,Shopify,0350991,694,12.22
Modify,Shopify,0351056,444,12.22
Modify,Shopify,0352849,714,20.21
Modify,Shopify,0353607,195,57.90
Modify,Shopify,0354993,94,25.02
Modify,Shopify,0355008,1042,34.28
Modify,Shopify,0355156,23,25.02
Modify,Shopify,0355891,1125,22.06
Modify,Shopify,0358424,1085,15.65
Modify,Shopify,0358572,411,41.73
Modify,Shopify,0358648,464,25.09
Modify,Shopify,0358903,0,48.20
Modify,Shopify,0361626,727,17.25
Modify,Shopify,0364513,56,21.62
Modify,Shopify,0364919,121,11.66
Modify,Shopify,0365098,3,8.42
Modify,Shopify,0365148,925,9.90
Modify,Shopify,0365817,94,33.48
Modify,Shopify,0366658,31,43.52
Modify,Shopify,0367110,26,53.56
Modify,Shopify,0367995,130,43.52
Modify,Shopify,0368910,27,61.90
Modify,Shopify,0370023,28,150.54
Modify,Shopify,0370171,86,48.02
Modify,Shopify,0371500,183,7.67
Modify,Shopify,0371708,208,7.67
Modify,Shopify,0371906,108,7.67
Modify,Shopify,0374256,263,38.85
Modify,Shopify,0374488,159,33.42
Modify,Shopify,0175521,9,88.99
Modify,Shopify,0177139,390,28.83
Modify,Shopify,0177618,59,19.82
Modify,Shopify,0178590,30,21.66
Modify,Shopify,0181909,0,28.26
Modify,Shopify,0182196,518,6.56
Modify,Shopify,0182675,82,30.98
Modify,Shopify,0183061,96,38.22
Modify,Shopify,0184390,3090,4.79
Modify,Shopify,0184416,2504,4.79
Modify,Shopify,0185173,11,95.71
Modify,Shopify,0185280,18,28.29
Modify,Shopify,0185397,37,15.28
Modify,Shopify,0185652,618,23.64
Modify,Shopify,0186056,71,34.33
Modify,Shopify,0186114,27,24.75
Modify,Shopify,0186825,10,30.98
Modify,Shopify,0187294,144,30.08
Modify,Shopify,0188581,72,15.75
Modify,Shopify,0188995,47,30.47
Modify,Shopify,0189498,0,14.61
Modify,Shopify,0190199,361,6.21
Modify,Shopify,0190397,145,16.88
Modify,Shopify,0190413,136,16.88
Modify,Shopify,0192807,3,8.33
Modify,Shopify,0193953,5,49.65
Modify,Shopify,0194365,155,6.94
Modify,Shopify,0195941,11,18.03
Modify,Shopify,0197160,348,23.10
Modify,Shopify,0197558,36,44.06
Modify,Shopify,0198531,38,7.06
Modify,Shopify,0199109,22,40.99
Modify,Shopify,0200196,270,57.27
Modify,Shopify,0200295,44,33.42
Modify,Shopify,0201210,87,20.03
Modify,Shopify,0201954,50,21.65
Modify,Shopify,0202259,152,16.59
Modify,Shopify,0203091,3350,5.20
Modify,Shopify,0203190,2098,5.20
Modify,Shopify,0203315,176,19.33
Modify,Shopify,0204610,2413,6.84
Modify,Shopify,0205120,44,8.87
Modify,Shopify,0206060,44,50.16
Modify,Shopify,0207639,38,22.97
Modify,Shopify,0208017,156,31.81
Modify,Shopify,0208199,23,40.39
Modify,Shopify,0209312,231,28.86
Modify,Shopify,0210526,5,15.68
Modify,Shopify,0210542,95,16.76
Modify,Shopify,0212118,107,15.11
Modify,Shopify,0214353,131,5.34
Modify,Shopify,0214676,742,49.79
Modify,Shopify,0215830,172,6.53
Modify,Shopify,0216564,655,2.08
Modify,Shopify,0216747,432,2.08
Modify,Shopify,0218511,25,18.46
Modify,Shopify,0221465,126,3.04
Modify,Shopify,0221515,70,3.65
Modify,Shopify,0221622,150,22.06
Modify,Shopify,0221952,27,6.87
Modify,Shopify,0222695,168,22.96
Modify,Shopify,0222984,164,75.78
Modify,Shopify,0223057,32,34.30
Modify,Shopify,0223453,10,186.93
Modify,Shopify,0225029,18,56.19
Modify,Shopify,0225458,455,32.94
Modify,Shopify,0225987,142,23.20
Modify,Shopify,0226589,1380,9.98
Modify,Shopify,0226761,455,9.98
Modify,Shopify,0226894,423,9.98
Modify,Shopify,0226936,440,9.98
Modify,Shopify,0226985,131,9.98
Modify,Shopify,0228163,27,19.19
Modify,Shopify,0228668,94,69.39
Modify,Shopify,0229476,116,20.35
Modify,Shopify,0230342,202,18.70
Modify,Shopify,0230607,35,7.75
Modify,Shopify,0230771,231,25.40
Modify,Shopify,0230805,454,7.21
Modify,Shopify,0231019,168,6.03
Modify,Shopify,0232710,54,21.91
Modify,Shopify,0233049,346,51.31
Modify,Shopify,0233486,2971,3.61
Modify,Shopify,0233510,213,14.43
Modify,Shopify,0233676,302,14.43
Modify,Shopify,0233759,205,14.43
Modify,Shopify,0234179,3322,4.68
Modify,Shopify,0234294,429,4.68
Modify,Shopify,0234351,4773,4.60
Modify,Shopify,0237875,34,32.88
Modify,Shopify,0239228,223,80.44
Modify,Shopify,0239236,2651,7.14
Modify,Shopify,0240358,226,14.24
Modify,Shopify,0241059,54,20.67
Modify,Shopify,0241463,2481,5.13
Modify,Shopify,0438747,25,
Modify,Shopify,0439133,30,21.65
Modify,Shopify,0439224,77,12.82
Modify,Shopify,0439281,1195,4.67
Modify,Shopify,0439364,528,5.34
Modify,Shopify,0440305,27,23.68
Modify,Shopify,0440495,28,25.25
Modify,Shopify,0440750,150,28.66
Modify,Shopify,0441840,558,9.00
Modify,Shopify,0442178,12,19.85
Modify,Shopify,0442236,34,19.85
Modify,Shopify,0442533,97,13.45
Modify,Shopify,0444042,33,29.51
Modify,Shopify,0444901,63,65.43
Modify,Shopify,0445163,137,7.22
Modify,Shopify,0445593,326,36.35
Modify,Shopify,0447078,24,15.77
Modify,Shopify,0447185,865,40.43
Modify,Shopify,0447607,12,24.75
Modify,Shopify,0447938,19,27.52
Modify,Shopify,0448027,480,4.53
Modify,Shopify,0448316,423,23.63
Modify,Shopify,0448449,96,27.62
Modify,Shopify,0448597,187,8.47
Modify,Shopify,0448613,37,10.20
Modify,Shopify,0448639,543,11.21
Modify,Shopify,0448803,39,32.37
Modify,Shopify,0448969,316,6.29
Modify,Shopify,0449793,96,54.32
Modify,Shopify,0449934,86,67.52
Modify,Shopify,0450528,312,23.41
Modify,Shopify,0451484,20,61.44
Modify,Shopify,0452052,220,54.49
Modify,Shopify,0452078,82,78.07
Modify,Shopify,0452953,495,20.84
Modify,Shopify,0275404,402,41.19
Modify,Shopify,0275883,1036,9.80
Modify,Shopify,0276394,20,49.79
Modify,Shopify,0276949,257,43.57
Modify,Shopify,0277434,22,5.99
Modify,Shopify,0279315,11,18.07
Modify,Shopify,0279372,21,18.07
Modify,Shopify,0280057,39,9.24
Modify,Shopify,0280214,0,5.88
Modify,Shopify,0281741,0,6.76
Modify,Shopify,0282103,300,7.44
Modify,Shopify,0282996,104,6.55
Modify,Shopify,0283010,72,5.06
Modify,Shopify,0284067,385,14.44
Modify,Shopify,0284109,103,31.87
Modify,Shopify,0284760,38,17.39
Modify,Shopify,0285742,217,6.55
Modify,Shopify,0285973,1633,6.88
Modify,Shopify,0287508,306,6.20
Modify,Shopify,0290825,217,37.56
Modify,Shopify,0290833,526,37.56
Modify,Shopify,0291708,11,8.06
Modify,Shopify,0293589,265,34.09
Modify,Shopify,0294009,48,136.80
Modify,Shopify,0294355,199,9.59
Modify,Shopify,0296707,383,6.48
Modify,Shopify,0297002,232,9.37
Modify,Shopify,0298174,31,32.82
Modify,Shopify,0298216,227,36.89
Modify,Shopify,0298703,104,6.20
Modify,Shopify,0299495,8,69.53
Modify,Shopify,0300376,568,12.46
Modify,Shopify,0302273,47,5.52
Modify,Shopify,0302364,286,8.34
Modify,Shopify,0303172,16,47.58
Modify,Shopify,0303842,46,5.19
Modify,Shopify,0303966,31,7.78
Modify,Shopify,0305672,223,3.18
Modify,Shopify,0306480,690,38.58
Modify,Shopify,0306555,165,25.26
Modify,Shopify,0306787,422,29.33
Modify,Shopify,0308510,13,83.84
Modify,Shopify,0309567,23,12.78
Modify,Shopify,0310045,30,34.60
Modify,Shopify,0310821,4,28.37
Modify,Shopify,0310888,95,8.18
Modify,Shopify,0311068,30,19.21
Modify,Shopify,0311167,128,15.55
Modify,Shopify,0311241,151,6.29
Modify,Shopify,0312082,51,19.95
Modify,Shopify,0312363,77,10.12
Modify,Shopify,0312520,36,35.23
Modify,Shopify,0313213,3905,39.49
Modify,Shopify,0316323,144,24.95
Modify,Shopify,0317503,21,15.29
Modify,Shopify,0318006,92,18.79
Modify,Shopify,0318113,4,18.01
Modify,Shopify,0320432,573,5.33
Modify,Shopify,0320549,99,38.22
Modify,Shopify,0320580,38,18.36
Modify,Shopify,0320770,99,41.79
Modify,Shopify,0320846,144,15.00
Modify,Shopify,0320853,516,4.59
Modify,Shopify,0321000,182,24.97
Modify,Shopify,0322115,64,40.03
Modify,Shopify,0322479,30,30.00
Modify,Shopify,0323204,115,20.80
Modify,Shopify,0324426,117,9.07
Modify,Shopify,0324509,419,48.00
Modify,Shopify,0324624,16,13.58
Modify,Shopify,0325233,184,12.82
Modify,Shopify,0325241,57,7.78
Modify,Shopify,0326587,39,65.09
Modify,Shopify,0326744,770,69.01
Modify,Shopify,0326876,490,4.57
Modify,Shopify,0327098,295,7.07
Modify,Shopify,0327874,513,28.30
Modify,Shopify,0328583,444,36.76
Modify,Shopify,0329359,221,32.94
Modify,Shopify,0334789,817,5.86
Modify,Shopify,0335968,341,4.38
Modify,Shopify,0336024,239,12.26
Modify,Shopify,0336081,544,4.22
Modify,Shopify,0336628,411,5.36
Modify,Shopify,0336867,171,4.22
Modify,Shopify,0336941,714,4.74
Modify,Shopify,0337097,437,35.46
Modify,Shopify,0337162,127,23.90
Modify,Shopify,0337345,357,26.57
Modify,Shopify,0337683,611,10.49
Modify,Shopify,0338079,274,19.31
Modify,Shopify,0338376,208,55.92
Modify,Shopify,0339697,62,29.68
Modify,Shopify,0339754,18,62.34
Modify,Shopify,0339846,6,42.04
Modify,Shopify,0341073,738,38.15
Modify,Shopify,0341503,1110,4.87
Modify,Shopify,0341750,1112,35.36
Modify,Shopify,0342808,122,11.43
Modify,Shopify,0343988,114,9.91
Modify,Shopify,0344630,290,-0.97
Modify,Shopify,0345249,158,11.67
Modify,Shopify,0345660,254,26.99
Modify,Shopify,0538488,71,24.97
Modify,Shopify,0541698,4,44.58
Modify,Shopify,0542175,99,10.26
Modify,Shopify,0543124,600,9.63
Modify,Shopify,0543454,440,22.06
Modify,Shopify,0543470,86,22.06
Modify,Shopify,0543793,68,28.20
Modify,Shopify,0544460,78,13.89
Modify,Shopify,0544494,287,62.62
Modify,Shopify,0545897,2094,32.13
